,id,name,latitude,longitude,free_bikes,empty_slots
181,48db345929c95dac1ea015ae1e18849f,75 - Parque del Retiro - Plaza Mariano Cavia,40.4082717,-3.6784749,12,15
182,490a24791dbdd31b84ef84fc10bbdb42,400 - Metro Ciudad de los Ángeles,40.36064659,-3.69399661,8,15
183,493f14de2b74bd51a0bf8db762bbd398,323 - Centro Deportivo Municipal Gallur,40.3984,-3.7359,20,3
184,4a615b449c697d8b5b1bb08626690d87,166 - Viaducto de Segovia,40.41390473235381,-3.713377023313513,16,9
185,4a8389a1c20b36d81c8944f7c6b10541,103 - Ortega y Gasset - Serrano,40.43053,-3.6867439999999996,11,12
186,4a9cd0235e7bf9811574ca5710e1c9c0,479 - Metro Arturo Soria,40.45478362295884,-3.655837131282797,6,20
187,4aad1f50ac580c10c46e2bd1336a4645,16 - San Bernardo,40.4229374,-3.7074808485065,13,5
188,4b000fede33c5dbdbf132e41db680b36,595 - Betanzos - Fermín Caballero,40.48178815,-3.7132206,8,16
189,4b54bcc0857a4b6cdf278478d6cf4c8f,413 - Doctor Martín Arévalo,40.345928,-3.707413,19,6
190,4b7f80a41154cb64a8146018507f2731,473 - Villablanca - Parque Forestal Vicálvaro,40.40500033,-3.59888007,19,8
191,4b817b917c3139334cc436d566e07509,8 - Metro Alonso Martínez,40.4278682,-3.6954403000000005,18,5
192,4b839f403f3c67b6eb90eea5c9e18f57,598 - Hospital Ramón y Cajal,40.4858012,-3.6923396,5,19
193,4c244b893bcc4b749c8d6ba3d1631220,437 - Metro Sierra de Guadalupe,40.38135158,-3.6237645700000005,8,19
194,4c371246ac28f81125f3d1751d3de8ae,583 - Ángel Múgica - Marcos de Orueta,40.48468297,-3.68529048,9,15
195,4c73f0daf6a8512a0bf37904832995a2,11 - Plaza del Dos de Mayo,40.427,-3.7036,12,11
196,4caf474f3d46197a178b0371d2f7847f,582 - Isla Graciosa - Isla de Java,40.49262243,-3.6862657,18,6
197,4d0cc6c8c689e473d2a07e05190bad22,219 - Camino de los Vinateros B,40.4083593,-3.6467337999999994,4,14
198,4da9a6e713899f67b379a5c72d18004b,277 - Virgen del Puerto,40.411622,-3.7211780000000005,14,1
199,4de20f43c594d115a64d52f1eeb1235d,147 - Doctor Arce 45,40.4484,-3.6794000000000002,11,11
200,4e9c0860f9b9ca7f371ef68129f4eca8,5 - Fuencarral,40.4285212,-3.7021354,14,12
201,4ef1fef9858e1fd2fc5dbb1348ae5034,274 - Estación Sur Méndez Álvaro A,40.39675755,-3.6813434600000003,7,16
202,4f18a008b8c78e8abc19cc26c5e85a56,554 - Metro El Capricho,40.453,-3.5940999999999996,19,7
203,4fb85ed167da3f0d19ea11bd4dfd4d7e,605 - Nuria - Peña Sirio,40.491644,-3.7048829999999997,8,16
204,503d4c35fdfedf89385997ad9f2f239c,"623  -  Ronda del Sur, esq Santa Rafaela",40.37773,-3.6731049999999996,14,6
205,5087d38de417f3852a6d240ca910581e,227 - Arroyo del Olivar,40.39382977920336,-3.665936242935637,9,14
206,50ead9be257cd4266220df79c6b4d9db,148 - Serrano 210,40.451117,-3.6813971,16,7
207,510c8953225b29f6ee9b7139760c1a0b,116A - Plaza de España - Martín de los Heros,40.4236775,-3.7130447,5,13
208,51b61f73de35ee39e92f94577dd51b7b,111A - Metro Moncloa A,40.4336027,-3.7175248000000005,10,13
209,5218d3a0f52ad565592e8233a9175495,153 - General Perón - Poeta Joan Maragall,40.4523,-3.6935999999999996,3,20
210,52438e7b4e231e1960aa19be6edc7fb3,296 - Costa Verde,40.469477,-3.696862,8,15
211,5280884a28374e31503a94afdcf35659,106B - Plaza de Colón B,40.424776,-3.6878899999999994,9,10
212,52b369909bca9d4c8bc9d6e704480b0b,"529 - Lopez de Hoyos , 478",40.47175,-3.649843,12,11
213,538f7ef7eab76b10c16bf8c1767ab768,"336 - Calle Oliva de Plasencia, 1",40.37850071,-3.7791518300000004,16,7
214,53fc556df591920957053909de8eeeb7,100 - Wizink Center,40.42478,-3.6738400000000007,13,14
215,54e904351619672558a0a7c4c6ffbf73,53 - Plaza de Lavapiés,40.40830870823806,-3.700754126389314,6,17
216,556e3f6f003a8a999c3c95872cc2e977,606 - Fermín Caballero - Sangenjo,40.487363,-3.6984849999999994,9,14
217,55a618a12ce76d28b82343f2c60d6693,7 - Hortaleza,40.4251906,-3.6977715000000004,15,4
218,5606e87c4a7a67174260a14befd6aa2d,"417 - Romeo y Julieta, 13",40.37873799,-3.6621756300000006,16,9
219,56358e9aacbeef2ad3b17cb66d377355,109 - Marqués de Salamanca,40.4301245,-3.6814521000000004,14,10
220,5644c6a5b17be735618afe71d9ec97e8,539 - Mota del Cuervo,40.4648762,-3.6313571499999995,13,11
221,564c4f498be90f66acaa71dc1daa103a,242 - Metro Parque de las Avenidas,40.439513,-3.6629280000000004,13,10
222,56cb796d462a82895caeb99001130499,215 - Gutierre de Cetina - Ascao,40.429588,-3.6408092999999995,10,13
223,589906b49d069f96ee8395e11f5d632c,460 - Fuente Carrantona - Doctor García Tapia,40.4070216,-3.63192261,12,15
224,58faa3c6cd393fbc00cbba9df1ab118d,128 - Metro Islas Filipinas,40.4392,-3.7154,12,11
225,5998d6e4a96bbf27d8acf36358a4dc9d,588 - Campo Calatrava - Rda Ingenioso Hidalgo,40.50052161,-3.69112254,9,17
226,5a90b00e5cac012a9e90b162d56e03c9,58 - Metro Chueca,40.4222783,-3.6978583000000005,12,15
227,5ab73669d29b38d8f9176ab73013328d,61 - O'Donnell - Narváez,40.4214551,-3.6753139,20,9
228,5bb4f3d9ae106bd4013b48f9b4474568,"594 - Pedro Rico, 49",40.48194,-3.7039180000000003,4,20
229,5bc1009f1e03d4c1b7f11de774302190,"372 - Lonja de la Seda, 33",40.36612215,-3.76158263,7,16
230,5c040e75e4514f1e73788686d628c86b,415 - Diamante - Delmira Agustini,40.3532609,-3.6877534,8,13
231,5d13faa889e083e1988970e32d3b3719,466 - Villablanca - Vereda del Pinar,40.40894698,-3.6078326500000006,10,13
232,5d23f4979e694a1fbf57d71fce30cca5,"275 - Juan Antonio Vallejo-Nájera Botas, 25",40.4020545,-3.7082123,12,8
233,5dfb0a2f895f14f88d635af09f56f21c,39 - Plaza de la Cebada,40.4112744,-3.7088337,10,20
234,5e02adc0e1a135401a5562184526d10a,423 - Estación de tren Asamblea de Madrid,40.38138801,-3.6685501300000003,9,13
